#x  v  f0  f1x  f0*v^2  0.5*me*f1x*v^5 0.5*me*f0*v^5
0.16575571 1.2297713e+10 9.4217733e-17 5.1271228e-17 14248.9 6568334.1 12070192
0.16575571 1.2293519e+10 9.7870572e-17 5.3235724e-17 14791.239 6808383.6 12516790
0.16575571 1.2289325e+10 1.0164723e-16 5.526624e-17 15351.529 7056021 12977634
0.16575571 1.2285131e+10 1.0555006e-16 5.7363939e-17 15930.085 7311352.9 13452942
0.16575571 1.2280937e+10 1.0958188e-16 5.9530269e-17 16527.295 7574521.5 13942996
0.16575571 1.2276743e+10 1.1374745e-16 6.1767776e-17 17143.837 7845807.5 14448320
0.16575571 1.227255e+10 1.1805458e-16 6.4080762e-17 17780.846 8125712 14969820
0.16575571 1.2268356e+10 1.2251472e-16 6.6475603e-17 18440.004 8414995 15508860
0.16575571 1.2264162e+10 1.271424e-16 6.8960402e-17 19123.446 8714629.5 16067176
0.16575571 1.2259968e+10 1.3195269e-16 7.1543557e-17 19833.389 9025618.8 16646568
0.16575571 1.2255774e+10 1.3695678e-16 7.4231185e-17 20571.457 9348671.7 17248331
0.16575571 1.225158e+10 1.4215649e-16 7.7023996e-17 21337.863 9683812.3 17872571
0.16575571 1.2247386e+10 1.4754013e-16 7.9914953e-17 22130.795 10030092 18517700
0.16575571 1.2243192e+10 1.5308231e-16 8.28892e-17 22946.39 10385589 19180423
0.16575571 1.2238999e+10 1.5874898e-16 8.5926985e-17 23779.499 10747780 19856383
0.16575571 1.2234805e+10 1.6450639e-16 8.900886e-17 24625.035 11114200 20541292
0.16575571 1.2230611e+10 1.7033057e-16 9.2121067e-17 25479.382 11483109 21232108
0.16575571 1.2226417e+10 1.7621281e-16 9.5258677e-17 26341.22 11853875 21927710
0.16575571 1.2222223e+10 1.8215881e-16 9.8425021e-17 27211.382 12226899 22628773
0.16575571 1.2218029e+10 1.8818182e-16 1.0162772e-16 28091.826 12603111 23336903
0.16575571 1.2213835e+10 1.9429298e-16 1.0487313e-16 28984.194 12983277 24053440
0.16575571 1.2209641e+10 2.0049281e-16 1.0816144e-16 29888.534 13367395 24778393
0.16575571 1.2205448e+10 2.067667e-16 1.1148415e-16 30802.646 13754394 25509910
0.16575571 1.2201254e+10 2.1308586e-16 1.1482465e-16 31722.218 14142207 26244403
0.16575571 1.219706e+10 2.194131e-16 1.1816162e-16 32641.707 14528206 26977276
0.16575571 1.2192866e+10 2.2571198e-16 1.2147427e-16 33555.693 14909844 27704058
0.16575571 1.2188672e+10 2.3195615e-16 1.247477e-16 34460.27 15285311 28421542
0.16575571 1.2184478e+10 2.3813563e-16 1.2797645e-16 35353.975 15653970 29128548
0.16575571 1.2180284e+10 2.4425758e-16 1.3116491e-16 36237.891 16016388 29825997
0.16575571 1.217609e+10 2.5034224e-16 1.3432492e-16 37115.034 16374034 30516396
0.16575571 1.2171897e+10 2.564158e-16 1.3747164e-16 37989.299 16728776 31202962
0.16575571 1.2167703e+10 2.6250477e-16 1.4062033e-16 38864.616 17082477 31888928
0.16575571 1.2163509e+10 2.6863307e-16 1.4378468e-16 39744.517 17436799 32577190
0.16575571 1.2159315e+10 2.7482095e-16 1.4697621e-16 40631.986 17793130 33270180
0.16575571 1.2155121e+10 2.8108391e-16 1.5020366e-16 41529.296 18152512 33969739
0.16575571 1.2150927e+10 2.8743085e-16 1.5347195e-16 42437.737 18515519 34676899
0.16575571 1.2146733e+10 2.938627e-16 1.5678143e-16 43357.423 18882169 35391725
0.16575571 1.2142539e+10 3.003734e-16 1.6012843e-16 44287.435 19252000 36113441
0.16575571 1.2138346e+10 3.0695337e-16 1.6350731e-16 45226.335 19624312 36840852
0.16575571 1.2134152e+10 3.1359375e-16 1.6691288e-16 46172.804 19998468 37572863
0.16575571 1.2129958e+10 3.202893e-16 1.7034204e-16 47126.047 20374083 38308810
0.16575571 1.2125764e+10 3.2703873e-16 1.7379401e-16 48085.862 20751052 39048514
0.16575571 1.212157e+10 3.3384388e-16 1.7726977e-16 49052.503 21129482 39792166
0.16575571 1.2117376e+10 3.407091e-16 1.8077175e-16 50026.592 21509648 40540255
0.16575571 1.2113182e+10 3.4764174e-16 1.8430408e-16 51009.189 21892028 41293621
0.16575571 1.2108988e+10 3.5465298e-16 1.8787307e-16 52001.915 22277355 42053555
0.16575571 1.2104795e+10 3.6175776e-16 1.9148715e-16 53006.937 22666609 42821784
0.16575571 1.2100601e+10 3.6897303e-16 1.9515588e-16 54026.705 23060890 43600257
0.16575571 1.2096407e+10 3.7631471e-16 1.9888816e-16 55063.519 23461223 44390792
0.16575571 1.2092213e+10 3.8379488e-16 2.0269067e-16 56119.108 23868354 45194740
0.16575571 1.2088019e+10 3.9142025e-16 2.0656695e-16 57194.407 24282662 46012810
0.16575571 1.2083825e+10 3.9919244e-16 2.1051765e-16 58289.614 24704181 46845110
0.16575571 1.2079631e+10 4.0710982e-16 2.1454152e-16 59404.444 25132723 47691365
0.16575571 1.2075437e+10 4.1516968e-16 2.1863677e-16 60538.46 25568034 48551178
0.16575571 1.2071244e+10 4.2337018e-16 2.2280207e-16 61691.353 26009923 49424253
0.16575571 1.206705e+10 4.3171174e-16 2.2703744e-16 62863.139 26458351 50310560
0.16575571 1.2062856e+10 4.4019842e-16 2.3134497e-16 64054.369 26913521 51210492
0.16575571 1.2058662e+10 4.4884003e-16 2.3573004e-16 65266.425 27376020 52125108
0.16575571 1.2054468e+10 4.5765511e-16 2.4020304e-16 66501.956 27847008 53056470
0.16575571 1.2050274e+10 4.666735e-16 2.4478079e-16 67765.243 28328381 54007935
0.16575571 1.204608e+10 4.7593601e-16 2.4948632e-16 69062.147 28822741 54984100
0.16575571 1.2041886e+10 4.8548825e-16 2.543453e-16 70399.209 29332977 55990087
0.16575571 1.2037693e+10 4.9536773e-16 2.5937863e-16 71781.778 29861403 57030047
0.16575571 1.2033499e+10 5.0558649e-16 2.6459248e-16 73211.498 30408630 58105176
0.16575571 1.2029305e+10 5.1611549e-16 2.6996939e-16 74684.067 30972550 59211945
0.16575571 1.2025111e+10 5.2687848e-16 2.7546496e-16 76188.363 31547983 60341444
0.16575571 1.2020917e+10 5.3776069e-16 2.8101291e-16 77707.735 32127287 61480421
0.16575571 1.2016723e+10 5.4863158e-16 2.865383e-16 79223.299 32701882 62613917
0.16575571 1.2012529e+10 5.5937384e-16 2.9197418e-16 80718.127 33264158 63728580
0.16575571 1.2008335e+10 5.6990698e-16 2.9727502e-16 82180.656 33808995 64815342
0.16575571 1.2004142e+10 5.8019625e-16 3.0242173e-16 83605.94 34334309 65870391
0.16575571 1.1999948e+10 5.9024465e-16 3.0741684e-16 84994.489 34840486 66894222
0.16575571 1.1995754e+10 6.0007433e-16 3.1227374e-16 86349.562 35329132 67889491
0.16575571 1.199156e+10 6.0970774e-16 3.1700584e-16 87674.455 35801849 68858872
0.16575571 1.1987366e+10 6.191574e-16 3.2162071e-16 88971.027 36259568 69803900
0.16575571 1.1983172e+10 6.2842659e-16 3.2612056e-16 90239.807 36702611 70725062
0.16575571 1.1978978e+10 6.3751701e-16 3.3050666e-16 91481.092 37131191 71622661
0.16575571 1.1974784e+10 6.4643692e-16 3.3478405e-16 92696.122 37545947 72497738
0.16575571 1.1970591e+10 6.5520532e-16 3.3896392e-16 93887.672 37948197 73352527
0.16575571 1.1966397e+10 6.638514e-16 3.4306321e-16 95059.969 38339894 74190387
0.16575571 1.1962203e+10 6.7241138e-16 3.4710281e-16 96218.234 38723421 75015437
0.16575571 1.1958009e+10 6.8092511e-16 3.5110558e-16 97368.191 39101362 75832173
0.16575571 1.1953815e+10 6.8943317e-16 3.5509468e-16 98515.653 39476316 76645140
0.16575571 1.1949621e+10 6.979741e-16 3.5909202e-16 99666.128 39850725 77458624
0.16575571 1.1945427e+10 7.0658131e-16 3.6311644e-16 100824.37 40226676 78276316
0.16575571 1.1941233e+10 7.1528006e-16 3.6718206e-16 101993.97 40605716 79100976
0.16575571 1.193704e+10 7.2408575e-16 3.7129727e-16 103177.09 40988753 79934258
0.16575571 1.1932846e+10 7.3300433e-16 3.7546506e-16 104374.54 41376089 80776762
0.16575571 1.1928652e+10 7.42035e-16 3.7968455e-16 105586.19 41767599 81628344
0.16575571 1.1924458e+10 7.5117394e-16 3.8395314e-16 106811.45 42162974 82488523
0.16575571 1.1920264e+10 7.6041763e-16 3.8826848e-16 108049.79 42561928 83356859
0.16575571 1.191607e+10 7.6976475e-16 3.9262948e-16 109301 42964321 84233155
0.16575571 1.1911876e+10 7.7921636e-16 3.9703646e-16 110565.19 43370162 85117473
0.16575571 1.1907682e+10 7.8877488e-16 4.0149049e-16 111842.68 43779547 86010025
0.16575571 1.1903489e+10 7.9844294e-16 4.0599278e-16 113133.81 44192583 86911043
0.16575571 1.1899295e+10 8.0822255e-16 4.1054417e-16 114438.83 44609337 87820691
0.16575571 1.1895101e+10 8.1811512e-16 4.1514516e-16 115757.91 45029839 88739062
