#x  v  f0  f1x  f0*v^2  0.5*me*f1x*v^5 0.5*me*f0*v^5
0.1605 1.1812901e+10 1.4036491e-15 3.7536577e-16 195871.69 39327582 1.4706222e+08
0.1605 1.1807868e+10 1.4264342e-15 3.7796765e-16 198881.66 39515902 1.4913137e+08
0.1605 1.1802836e+10 1.4496e-15 3.8074416e-16 201939.33 39721424 1.5123063e+08
0.1605 1.1797803e+10 1.4730338e-15 3.8398487e-16 205028.85 39974181 1.5334802e+08
0.1605 1.179277e+10 1.4960757e-15 3.8760962e-16 208058.39 40265540 1.5541486e+08
0.1605 1.1787738e+10 1.5181511e-15 3.9146159e-16 210948.24 40578990 1.5737186e+08
0.1605 1.1782705e+10 1.539356e-15 3.9558295e-16 213712.09 40918750 1.5922962e+08
0.1605 1.1777672e+10 1.5602988e-15 4.0010898e-16 216434.61 41298608 1.6105154e+08
0.1605 1.177264e+10 1.581476e-15 4.0497409e-16 219184.74 41711545 1.6288896e+08
0.1605 1.1767607e+10 1.6029865e-15 4.0987961e-16 221976.08 42126645 1.647519e+08
0.1605 1.1762574e+10 1.6248019e-15 4.1458911e-16 224804.59 42519640 1.6663726e+08
0.1605 1.1757542e+10 1.6470401e-15 4.1916195e-16 227686.48 42896739 1.6855693e+08
0.1605 1.1752509e+10 1.6698136e-15 4.2384228e-16 230637.11 43282968 1.7052213e+08
0.1605 1.1747476e+10 1.692948e-15 4.2879057e-16 233632.25 43694615 1.7251478e+08
0.1605 1.1742444e+10 1.7160791e-15 4.3399864e-16 236621.54 44130678 1.7449763e+08
0.1605 1.1737411e+10 1.7390494e-15 4.3940842e-16 239583.3 44585099 1.7645472e+08
0.1605 1.1732378e+10 1.762075e-15 4.4498892e-16 242547.34 45054617 1.7840807e+08
0.1605 1.1727346e+10 1.7854897e-15 4.5067789e-16 245559.54 45532835 1.8039138e+08
0.1605 1.1722313e+10 1.8094363e-15 4.5635428e-16 248639.4 46007487 1.8241884e+08
0.1605 1.1717281e+10 1.8338583e-15 4.6194797e-16 251778.95 46471531 1.8448442e+08
0.1605 1.1712248e+10 1.8586698e-15 4.6754235e-16 254966.29 46933399 1.8657923e+08
0.1605 1.1707215e+10 1.8838196e-15 4.7330856e-16 258194.23 47410240 1.8869792e+08
0.1605 1.1702183e+10 1.9092404e-15 4.7934878e-16 261453.44 47912160 1.9083356e+08
0.1605 1.169715e+10 1.9348606e-15 4.8564162e-16 264734.04 48436857 1.9297886e+08
0.1605 1.1692117e+10 1.9606728e-15 4.9212362e-16 268034.97 48977860 1.95133e+08
0.1605 1.1687085e+10 1.9867033e-15 4.9877584e-16 271359.73 49533171 1.9729848e+08
0.1605 1.1682052e+10 2.0128869e-15 5.0563452e-16 274699.36 50106281 1.9946873e+08
0.1605 1.1677019e+10 2.039037e-15 5.1276812e-16 278028.37 50703833 2.0162524e+08
0.1605 1.1671987e+10 2.0649764e-15 5.202631e-16 281322.62 51334190 2.0375055e+08
0.1605 1.1666954e+10 2.0906653e-15 5.2819886e-16 284576.8 52004949 2.0584092e+08
0.1605 1.1661921e+10 2.1161823e-15 5.3660921e-16 287801.66 52719156 2.0790426e+08
0.1605 1.1656889e+10 2.1416123e-15 5.454784e-16 291008.82 53474975 2.0994903e+08
0.1605 1.1651856e+10 2.1669767e-15 5.5478831e-16 294201.22 54270351 2.1197741e+08
0.1605 1.1646823e+10 2.1922405e-15 5.6455945e-16 297374.13 55107018 2.1398604e+08
0.1605 1.1641791e+10 2.2173578e-15 5.7483879e-16 300521.37 55989268 2.1597054e+08
0.1605 1.1636758e+10 2.2423267e-15 5.8566139e-16 303642.74 56920199 2.1793084e+08
0.1605 1.1631725e+10 2.2672335e-15 5.9703517e-16 306749.97 57900246 2.1987545e+08
0.1605 1.1626693e+10 2.2922574e-15 6.0894831e-16 309867.33 58927932 2.2182177e+08
0.1605 1.162166e+10 2.3176394e-15 6.2136657e-16 313027.3 59999624 2.2379301e+08
0.1605 1.1616628e+10 2.3436697e-15 6.3420981e-16 316268.94 61107294 2.2581694e+08
0.1605 1.1611595e+10 2.3707183e-15 6.4732825e-16 319641.91 62236293 2.2792875e+08
0.1605 1.1606562e+10 2.3992503e-15 6.605016e-16 323208.49 63365326 2.3017246e+08
0.1605 1.160153e+10 2.4297561e-15 6.7347085e-16 327034.2 64469579 2.3259411e+08
0.1605 1.1596497e+10 2.462604e-15 6.8599708e-16 331167.89 65526373 2.3522769e+08
0.1605 1.1591464e+10 2.4978906e-15 6.9792439e-16 335621.69 66521136 2.3808098e+08
0.1605 1.1586432e+10 2.5353622e-15 7.0921765e-16 340360.71 67450912 2.4112837e+08
0.1605 1.1581399e+10 2.5744346e-15 7.1996418e-16 345305.83 68324393 2.443131e+08
0.1605 1.1576366e+10 2.6143001e-15 7.3035153e-16 350348.26 69159689 2.4755775e+08
0.1605 1.1571334e+10 2.6540921e-15 7.4063343e-16 355371.69 69981005 2.5077997e+08
0.1605 1.1566301e+10 2.693073e-15 7.5108012e-16 360277.48 70813897 2.5391033e+08
0.1605 1.1561268e+10 2.7308101e-15 7.6191188e-16 365008.07 71679000 2.5690863e+08
0.1605 1.1556236e+10 2.7672937e-15 7.7323532e-16 369562.62 72586093 2.5977478e+08
0.1605 1.1551203e+10 2.8029518e-15 7.8501314e-16 373998.67 73531394 2.6254968e+08
0.1605 1.154617e+10 2.8385309e-15 7.970845e-16 378416.05 74499603 2.6530365e+08
0.1605 1.1541138e+10 2.874863e-15 8.0922712e-16 382925.6 75469824 2.6811435e+08
0.1605 1.1536105e+10 2.9125916e-15 8.2123675e-16 387612.7 76423017 2.7104125e+08
0.1605 1.1531072e+10 2.9519576e-15 8.3299818e-16 392508.92 77348579 2.7410592e+08
0.1605 1.152604e+10 2.9927269e-15 8.4452742e-16 397582.55 78248156 2.7728568e+08
0.1605 1.1521007e+10 3.0342995e-15 8.5596985e-16 402753.52 79135341 2.8052428e+08
0.1605 1.1515975e+10 3.0759712e-15 8.6754844e-16 407928.13 80030769 2.837563e+08
0.1605 1.1510942e+10 3.1172428e-15 8.7947375e-16 413040.23 80953748 2.8693578e+08
0.1605 1.1505909e+10 3.1580442e-15 8.9185032e-16 418080.67 81913686 2.9005656e+08
0.1605 1.1500877e+10 3.1987582e-15 9.0462928e-16 423100.27 82905842 2.9315406e+08
0.1605 1.1495844e+10 3.2400233e-15 9.1763963e-16 428183.43 83914350 2.9628674e+08
0.1605 1.1490811e+10 3.2824077e-15 9.3068433e-16 433404.99 84921105 2.9950616e+08
0.1605 1.1485779e+10 3.3261224e-15 9.4364799e-16 438792.42 85915596 3.0283092e+08
0.1605 1.1480746e+10 3.3709283e-15 9.5655485e-16 444313.72 86900084 3.0623853e+08
0.1605 1.1475713e+10 3.4162889e-15 9.6954289e-16 449897.9 87887124 3.0967976e+08
0.1605 1.1470681e+10 3.4616823e-15 9.8277002e-16 455476.1 88890966 3.1310711e+08
0.1605 1.1465648e+10 3.5068861e-15 9.9630853e-16 461019.05 89918003 3.1650055e+08
0.1605 1.1460615e+10 3.5520634e-15 1.010092e-15 466548.28 90962086 3.1987491e+08
0.1605 1.1455583e+10 3.5976002e-15 1.0239489e-15 472114.43 92007657 3.2326494e+08
0.1605 1.145055e+10 3.6438052e-15 1.0377016e-15 477757.87 93038780 3.2669815e+08
0.1605 1.1445517e+10 3.690679e-15 1.0512672e-15 483478.47 94048104 3.3017425e+08
0.1605 1.1440485e+10 3.7379066e-15 1.0646902e-15 489234.75 95039726 3.3366477e+08
0.1605 1.1435452e+10 3.7850695e-15 1.0780888e-15 494971.89 96024265 3.3713228e+08
0.1605 1.1430419e+10 3.8319208e-15 1.0915554e-15 500657.65 97009981 3.4055491e+08
0.1605 1.1425387e+10 3.8785249e-15 1.1050869e-15 506300.56 97996543 3.439386e+08
0.1605 1.1420354e+10 3.9251692e-15 1.1185924e-15 511938.19 98975914 3.4730899e+08
0.1605 1.1415322e+10 3.9721268e-15 1.1319716e-15 517606.11 99939245 3.5069019e+08
0.1605 1.1410289e+10 4.0194558e-15 1.1451966e-15 523311.81 1.0088417e+08 3.540872e+08
0.1605 1.1405256e+10 4.0669878e-15 1.1583364e-15 529033.24 1.0181686e+08 3.5748504e+08
0.1605 1.1400224e+10 4.1145044e-15 1.1715105e-15 534741.97 1.0274786e+08 3.6086449e+08
0.1605 1.1395191e+10 4.1619587e-15 1.184816e-15 540431.9 1.0368567e+08 3.642215e+08
0.1605 1.1390158e+10 4.2095684e-15 1.1982958e-15 546131.32 1.0463395e+08 3.6757514e+08
0.1605 1.1385126e+10 4.2577229e-15 1.2119741e-15 551890.66 1.0559473e+08 3.7095933e+08
0.1605 1.1380093e+10 4.306804e-15 1.2259302e-15 557759.18 1.0657481e+08 3.7440698e+08
0.1605 1.137506e+10 4.3570747e-15 1.2403417e-15 563770.6 1.0758944e+08 3.7794041e+08
0.1605 1.1370028e+10 4.4087111e-15 1.255451e-15 569947.27 1.0865936e+08 3.8157422e+08
0.1605 1.1364995e+10 4.4619077e-15 1.2714752e-15 576313.88 1.0980293e+08 3.8532448e+08
0.1605 1.1359962e+10 4.5169159e-15 1.2885207e-15 582902.33 1.110288e+08 3.8921202e+08
0.1605 1.135493e+10 4.573941e-15 1.3065572e-15 589738.47 1.123338e+08 3.9325349e+08
0.1605 1.1349897e+10 4.6329684e-15 1.3254498e-15 596819.75 1.1370581e+08 3.9744655e+08
0.1605 1.1344864e+10 4.69367e-15 1.3450068e-15 604103.24 1.1512796e+08 4.0176202e+08
0.1605 1.1339832e+10 4.7554822e-15 1.3650027e-15 611515.94 1.1658062e+08 4.0615088e+08
0.1605 1.1334799e+10 4.817809e-15 1.3851842e-15 618980.87 1.1804197e+08 4.1056175e+08
0.1605 1.1329766e+10 4.8802097e-15 1.4052938e-15 626441.32 1.1949004e+08 4.1495696e+08
0.1605 1.1324734e+10 4.942472e-15 1.425134e-15 633870.03 1.2090813e+08 4.1931848e+08
0.1605 1.1319701e+10 5.0045846e-15 1.444643e-15 641265.62 1.2229117e+08 4.2364552e+08
0.1605 1.1314669e+10 5.0666953e-15 1.4639289e-15 648647.07 1.2364853e+08 4.279507e+08
0.1605 1.1309636e+10 5.1291018e-15 1.4832319e-15 656052.45 1.2500056e+08 4.3225916e+08
0.1605 1.1304603e+10 5.1922357e-15 1.5028326e-15 663536.85 1.2637087e+08 4.366071e+08
0.1605 1.1299571e+10 5.2565732e-15 1.5229627e-15 671160.82 1.2777878e+08 4.4103412e+08
0.1605 1.1294538e+10 5.3224705e-15 1.5437524e-15 678969.39 1.2923489e+08 4.4556942e+08
0.1605 1.1289505e+10 5.3900147e-15 1.5652149e-15 686973.16 1.3073995e+08 4.5021947e+08
0.1605 1.1284473e+10 5.4589928e-15 1.5872515e-15 695144.45 1.3228538e+08 4.5496568e+08
0.1605 1.127944e+10 5.5290012e-15 1.6096737e-15 703431.42 1.3385522e+08 4.5977372e+08
0.1605 1.1274407e+10 5.5996212e-15 1.632256e-15 711780.5 1.3543055e+08 4.6460837e+08
0.1605 1.1269375e+10 5.6705688e-15 1.654819e-15 720155.46 1.3699646e+08 4.6944583e+08
0.1605 1.1264342e+10 5.7417714e-15 1.6773096e-15 728546.96 1.385486e+08 4.7428e+08
0.1605 1.1259309e+10 5.8133743e-15 1.6998281e-15 736973.36 1.4009529e+08 4.7912279e+08
