#x  v  f0  f1x  f0*v^2  0.5*me*f1x*v^5 0.5*me*f0*v^5
0.15 9.7142858e+09 3.4766773e-13 1.538635e-13 32808482 6.0624721e+09 1.3698674e+10
0.15 9.7017041e+09 3.5784104e-13 1.5816876e-13 33681095 6.1918529e+09 1.4008449e+10
0.15 9.6891225e+09 3.6829936e-13 1.6258766e-13 34575610 6.3236756e+09 1.4324615e+10
0.15 9.6765409e+09 3.7905029e-13 1.6712296e-13 35492542 6.4579783e+09 1.464729e+10
0.15 9.6639593e+09 3.9010164e-13 1.7177753e-13 36432415 6.5947993e+09 1.4976592e+10
0.15 9.6513776e+09 4.014614e-13 1.7655427e-13 37395764 6.7341773e+09 1.5312641e+10
0.15 9.638796e+09 4.1313778e-13 1.8145616e-13 38383139 6.8761516e+09 1.5655561e+10
0.15 9.6262144e+09 4.2513918e-13 1.8648627e-13 39395098 7.0207625e+09 1.6005474e+10
0.15 9.6136327e+09 4.374742e-13 1.916477e-13 40432212 7.1680499e+09 1.6362508e+10
0.15 9.6010511e+09 4.501517e-13 1.9694363e-13 41495066 7.3180542e+09 1.6726789e+10
0.15 9.5884695e+09 4.6318071e-13 2.0237731e-13 42584254 7.4708163e+09 1.7098448e+10
0.15 9.5758879e+09 4.7657052e-13 2.0795208e-13 43700387 7.6263776e+09 1.7477617e+10
0.15 9.5633062e+09 4.9033064e-13 2.1367132e-13 44844084 7.7847797e+09 1.7864429e+10
0.15 9.5507246e+09 5.0447081e-13 2.1953851e-13 46015982 7.9460649e+09 1.8259019e+10
0.15 9.538143e+09 5.1900103e-13 2.255572e-13 47216727 8.1102758e+09 1.8661525e+10
0.15 9.5255614e+09 5.3393156e-13 2.3173099e-13 48446985 8.2774542e+09 1.9072089e+10
0.15 9.5129797e+09 5.4927291e-13 2.3806357e-13 49707432 8.4476436e+09 1.9490852e+10
0.15 9.5003981e+09 5.6503578e-13 2.4455876e-13 50998754 8.6208885e+09 1.9917955e+10
0.15 9.4878165e+09 5.8123122e-13 2.5122041e-13 52321656 8.7972326e+09 2.0353546e+10
0.15 9.4752349e+09 5.978705e-13 2.5805246e-13 53676858 8.9767205e+09 2.0797772e+10
0.15 9.4626532e+09 6.1496519e-13 2.6505895e-13 55065094 9.159397e+09 2.1250783e+10
0.15 9.4500716e+09 6.3252717e-13 2.7224398e-13 56487113 9.3453069e+09 2.1712731e+10
0.15 9.43749e+09 6.5056859e-13 2.7961175e-13 57943683 9.5344955e+09 2.2183772e+10
0.15 9.4249084e+09 6.6910188e-13 2.8716656e-13 59435583 9.727009e+09 2.266406e+10
0.15 9.4123267e+09 6.8813979e-13 2.9491278e-13 60963608 9.922894e+09 2.3153754e+10
0.15 9.3997451e+09 7.0769537e-13 3.0285491e-13 62528572 1.0122197e+10 2.3653016e+10
0.15 9.3871635e+09 7.2778201e-13 3.1099749e-13 64131305 1.0324965e+10 2.4162007e+10
0.15 9.3745819e+09 7.4841342e-13 3.1934519e-13 65772655 1.0531244e+10 2.4680893e+10
0.15 9.3620002e+09 7.6960366e-13 3.2790275e-13 67453489 1.0741083e+10 2.5209843e+10
0.15 9.3494186e+09 7.9136712e-13 3.3667503e-13 69174689 1.0954529e+10 2.5749026e+10
0.15 9.336837e+09 8.1371855e-13 3.4566697e-13 70937155 1.117163e+10 2.6298615e+10
