# v  f0  f1x  f0*v^2  0.5*me*f1x*v^5
72355882 1.190655e-10 1.2776774e-13 623352.38 0.11541179
72335959 1.2056983e-10 1.294747e-13 630880.54 0.11679275
72316019 1.2209299e-10 1.3120212e-13 638498.32 0.11818795
72296063 1.2363523e-10 1.3295026e-13 646206.83 0.11959753
72276091 1.251968e-10 1.3471934e-13 654007.21 0.12102163
72256102 1.2677795e-10 1.3650953e-13 661900.62 0.12246032
72236096 1.2837894e-10 1.3832099e-13 669888.21 0.12391367
72216074 1.3000004e-10 1.4015384e-13 677971.16 0.1253817
72196035 1.316415e-10 1.4200822e-13 686150.68 0.12686446
72175979 1.3330359e-10 1.4388426e-13 694427.96 0.128362
72155907 1.3498658e-10 1.4578214e-13 702804.24 0.1298744
72135818 1.3669076e-10 1.4770208e-13 711280.76 0.13140176
72115712 1.3841639e-10 1.4964434e-13 719858.76 0.13294425
72095589 1.4016376e-10 1.5160922e-13 728539.54 0.13450203
72075449 1.4193316e-10 1.5359703e-13 737324.38 0.13607533
72055293 1.4372488e-10 1.5560812e-13 746214.59 0.13766435
72035119 1.4553922e-10 1.5764284e-13 755211.49 0.13926931
72014929 1.4737646e-10 1.5970153e-13 764316.43 0.14089045
71994721 1.4923692e-10 1.6178453e-13 773530.77 0.14252795
71974497 1.5112091e-10 1.6389216e-13 782855.89 0.14418204
71954256 1.5302872e-10 1.6602475e-13 792293.19 0.14585289
71933997 1.5496069e-10 1.6818262e-13 801844.08 0.1475407
71913721 1.5691713e-10 1.7036607e-13 811510 0.14924565
71893429 1.5889836e-10 1.7257542e-13 821292.4 0.15096793
71873119 1.6090472e-10 1.7481098e-13 831192.76 0.1527077
71852791 1.6293653e-10 1.7707307e-13 841212.56 0.15446515
71832447 1.6499414e-10 1.7936197e-13 851353.33 0.15624044
71812085 1.6707789e-10 1.8167796e-13 861616.59 0.1580337
71791706 1.6918812e-10 1.840213e-13 872003.89 0.15984507
71771310 1.713252e-10 1.8639225e-13 882516.82 0.16167467
71750896 1.7348947e-10 1.8879105e-13 893156.95 0.16352261
71730465 1.7568131e-10 1.9121795e-13 903925.92 0.16538901
71710016 1.7790107e-10 1.9367321e-13 914825.35 0.16727399
71689550 1.8014913e-10 1.9615712e-13 925856.9 0.1691777
71669066 1.8242587e-10 1.9867001e-13 937022.26 0.17110032
71648564 1.8473167e-10 2.0121222e-13 948323.12 0.17304203
71628045 1.8706692e-10 2.0378415e-13 959761.22 0.17500307
71607509 1.8943201e-10 2.0638618e-13 971338.29 0.17698368
71586955 1.9182735e-10 2.0901876e-13 983056.11 0.17898411
71566383 1.9425334e-10 2.116823e-13 994916.48 0.18100461
71545793 1.9671039e-10 2.1437722e-13 1006921.2 0.18304545
71525185 1.9919891e-10 2.1710396e-13 1019072.2 0.18510685
71504560 2.0171933e-10 2.1986293e-13 1031371.2 0.18718907
71483917 2.0427208e-10 2.2265451e-13 1043820.2 0.18929232
71463256 2.0685759e-10 2.2547913e-13 1056421.1 0.19141683
71442577 2.0947631e-10 2.2833717e-13 1069175.8 0.19356283
71421880 2.1212867e-10 2.3122905e-13 1082086.4 0.19573053
71401165 2.1481514e-10 2.3415516e-13 1095154.7 0.19792015
71380432 2.1753617e-10 2.3711592e-13 1108382.9 0.20013192
71359681 2.2029223e-10 2.4011173e-13 1121773 0.20236605
71338912 2.2308379e-10 2.4314298e-13 1135327 0.20462275
71318125 2.2591133e-10 2.4621007e-13 1149047.1 0.20690223
71297319 2.2877534e-10 2.493134e-13 1162935.4 0.20920468
71276495 2.316763e-10 2.5245333e-13 1176994.1 0.2115303
71255653 2.3461473e-10 2.5563027e-13 1191225.4 0.21387927
71234793 2.3759112e-10 2.5884459e-13 1205631.4 0.21625179
71213915 2.40606e-10 2.6209671e-13 1220214.5 0.21864807
71193018 2.4365987e-10 2.6538706e-13 1234976.9 0.22106833
71172102 2.4675328e-10 2.6871608e-13 1249920.9 0.2235128
71151169 2.4988675e-10 2.7208425e-13 1265048.9 0.22598174
71130216 2.5306084e-10 2.7549204e-13 1280363.3 0.22847542
71109245 2.5627609e-10 2.7893998e-13 1295866.4 0.2309941
71088256 2.5953306e-10 2.8242855e-13 1311560.8 0.23353806
71067248 2.6283233e-10 2.8595828e-13 1327448.8 0.23610759
71046222 2.6617446e-10 2.8952968e-13 1343533 0.23870296
71025176 2.6956004e-10 2.9314327e-13 1359816 0.24132444
