#x  v  f0  f1x  f0*v^2  0.5*me*f1x*v^5 0.5*me*f0*v^5
0.046775 3.8875231e+09 2.5805782e-11 1.5982675e-11 3.8999856e+08 6.4635957e+09 1.0436184e+10
0.046775 3.8560517e+09 2.7064481e-11 1.727062e-11 4.024254e+08 6.7062838e+09 1.0509298e+10
0.046775 3.8245802e+09 2.8315606e-11 1.8647375e-11 4.1418407e+08 6.9501842e+09 1.0553694e+10
0.046775 3.7931087e+09 2.9548085e-11 2.0117359e-11 4.251282e+08 7.1946085e+09 1.0567337e+10
0.046775 3.7616372e+09 3.0749191e-11 2.1685072e-11 4.3509842e+08 7.4388394e+09 1.0548191e+10
0.046775 3.7301657e+09 3.1904475e-11 2.3355046e-11 4.4392321e+08 7.6821209e+09 1.0494264e+10
0.046775 3.6986942e+09 3.2997808e-11 2.5131702e-11 4.514212e+08 7.9236234e+09 1.0403681e+10
0.046775 3.6672227e+09 3.4011086e-11 2.7019389e-11 4.5739886e+08 8.1624727e+09 1.0274642e+10
0.046775 3.6357513e+09 3.4924024e-11 2.902239e-11 4.6164975e+08 8.3977658e+09 1.0105432e+10
0.046775 3.6042798e+09 3.5714254e-11 3.1144765e-11 4.6395789e+08 8.6285398e+09 9.8944994e+09
0.046775 3.5728083e+09 3.6357102e-11 3.3390322e-11 4.6409692e+08 8.8537845e+09 9.6404566e+09
0.046775 3.5413368e+09 3.682535e-11 3.5762598e-11 4.6182916e+08 9.0724588e+09 9.3420637e+09
0.046775 3.5098653e+09 3.7089278e-11 3.8264714e-11 4.5690854e+08 9.2834737e+09 8.9982988e+09
0.046775 3.4783938e+09 3.7116531e-11 4.0899334e-11 4.4908121e+08 9.4857086e+09 8.6083699e+09
0.046775 3.4469223e+09 3.6871991e-11 4.3668574e-11 4.3808622e+08 9.678015e+09 8.1717273e+09
0.046775 3.4154509e+09 3.6317677e-11 4.6573859e-11 4.2365676e+08 9.8592121e+09 7.6880826e+09
0.046775 3.3839794e+09 3.5412695e-11 4.9615795e-11 4.0552197e+08 1.0028091e+10 7.157433e+09
0.046775 3.3525079e+09 3.4113263e-11 5.279405e-11 3.8340951e+08 1.0183423e+10 6.5800938e+09
0.046775 3.3210364e+09 3.2372614e-11 5.6107266e-11 3.5704672e+08 1.0323978e+10 5.9567001e+09
0.046775 3.2895649e+09 3.0141124e-11 5.9552805e-11 3.2616425e+08 1.0448509e+10 5.2882445e+09
0.046775 3.2580934e+09 2.7366259e-11 6.312663e-11 2.9049757e+08 1.0555773e+10 4.5760725e+09
0.046775 3.226622e+09 2.39927e-11 6.6823109e-11 2.4979015e+08 1.0644539e+10 3.8219001e+09
0.046775 3.1951505e+09 1.99626e-11 7.0634729e-11 2.0379791e+08 1.071358e+10 3.0278437e+09
0.046775 3.163679e+09 1.5215581e-11 7.4551974e-11 1.5229069e+08 1.0761702e+10 2.1963945e+09
0.046775 3.1322075e+09 9.6891666e-12 7.8562984e-11 95057737 1.0787738e+10 1.3304508e+09
0.046775 3.100736e+09 3.3190892e-12 8.2653277e-11 31911595 1.0790556e+10 4.3331394e+08
0.046775 3.0692645e+09 -3.9603762e-12 8.6805495e-11 -37308268 1.076908e+10 -4.9132382e+08
0.046775 3.037793e+09 -1.2215813e-11 9.0999037e-11 -1.127298e+08 1.0722289e+10 -1.439372e+09
0.046775 3.0063216e+09 -2.1514148e-11 9.5209759e-11 -1.9444421e+08 1.0649235e+10 -2.4063627e+09
0.046775 2.9748501e+09 -3.192195e-11 9.9409571e-11 -2.8250074e+08 1.0549051e+10 -3.3874634e+09
0.046775 2.9433786e+09 -4.3504484e-11 1.0356595e-10 -3.7690012e+08 1.0420952e+10 -4.3774826e+09
0.046775 2.9119071e+09 -5.6324889e-11 1.0764158e-10 -4.7759016e+08 1.0264255e+10 -5.3709078e+09
0.046775 2.8804356e+09 -7.0443237e-11 1.1159396e-10 -5.8446115e+08 1.0078394e+10 -6.3619455e+09
0.046775 2.8489641e+09 -8.5915012e-11 1.1537473e-10 -6.9733749e+08 9.8629169e+09 -7.3445254e+09
0.046775 2.8174926e+09 -1.0278985e-10 1.1892924e-10 -8.1597304e+08 9.6175042e+09 -8.3123527e+09
0.046775 2.7860212e+09 -1.2111015e-10 1.2219609e-10 -9.4004655e+08 9.3419847e+09 -9.2589635e+09
0.046775 2.7545497e+09 -1.4090915e-10 1.2510638e-10 -1.0691544e+09 9.0363344e+09 -1.0177756e+10
0.046775 2.7230782e+09 -1.6220919e-10 1.275832e-10 -1.2028063e+09 8.7006928e+09 -1.1062054e+10
0.046775 2.6916067e+09 -1.8501951e-10 1.2954098e-10 -1.3404195e+09 8.3353717e+09 -1.1905162e+10
0.046775 2.6601352e+09 -2.0933392e-10 1.3088481e-10 -1.4813137e+09 7.9408611e+09 -1.2700416e+10
0.046775 2.6286637e+09 -2.3512843e-10 1.3150988e-10 -1.6247076e+09 7.517844e+09 -1.3441264e+10
0.046775 2.5971923e+09 -2.6235868e-10 1.3130081e-10 -1.7697162e+09 7.0672049e+09 -1.4121333e+10
0.046775 2.5657208e+09 -2.9095684e-10 1.3013099e-10 -1.9153465e+09 6.5900312e+09 -1.4734496e+10
0.046775 2.5342493e+09 -3.2082858e-10 1.2786189e-10 -2.0604957e+09 6.0876202e+09 -1.5274939e+10
0.046775 2.5027778e+09 -3.5185005e-10 1.2434258e-10 -2.2039524e+09 5.5614896e+09 -1.5737251e+10
0.046775 2.4713063e+09 -3.8386453e-10 1.1940928e-10 -2.3443969e+09 5.0133816e+09 -1.6116497e+10
0.046775 2.4398348e+09 -4.1667878e-10 1.1288478e-10 -2.4804029e+09 4.4452615e+09 -1.6408289e+10
0.046775 2.4083633e+09 -4.5005953e-10 1.0457823e-10 -2.6104416e+09 3.8593228e+09 -1.6608858e+10
0.046775 2.3768919e+09 -4.8373014e-10 9.4285028e-11 -2.732889e+09 3.2579891e+09 -1.6715141e+10
0.046775 2.3454204e+09 -5.1736685e-10 8.1786792e-11 -2.8460334e+09 2.6439085e+09 -1.6724835e+10
0.046775 2.3139489e+09 -5.5059545e-10 6.6851626e-11 -2.948086e+09 2.0199497e+09 -1.6636471e+10
0.046775 2.2824774e+09 -5.8298825e-10 4.9234824e-11 -3.0371957e+09 1.3891994e+09 -1.6449474e+10
0.046775 2.2510059e+09 -6.1406147e-10 2.8679898e-11 -3.1114664e+09 7.5495412e+08 -1.6164222e+10
0.046775 2.2195344e+09 -6.4327268e-10 4.9198622e-12 -3.1689755e+09 1.2070414e+08 -1.5782083e+10
0.046775 2.1880629e+09 -6.7001897e-10 -2.2320942e-11 -3.2077959e+09 -5.0988396e+08 -1.5305444e+10
0.046775 2.1565915e+09 -6.9363642e-10 -5.3324088e-11 -3.2260244e+09 -1.132981e+09 -1.4737746e+10
0.046775 2.12512e+09 -7.1340034e-10 -8.8373823e-11 -3.2218122e+09 -1.7446194e+09 -1.4083492e+10
0.046775 2.0936485e+09 -7.2852633e-10 -1.2775329e-10 -3.1933961e+09 -2.3407267e+09 -1.3348236e+10
0.046775 2.062177e+09 -7.3817359e-10 -1.7173937e-10 -3.1391378e+09 -2.9171539e+09 -1.2538569e+10
0.046775 2.0307055e+09 -7.4144974e-10 -2.2059673e-10 -3.0575644e+09 -3.4697134e+09 -1.1662086e+10
0.046775 1.999234e+09 -7.3741704e-10 -2.745712e-10 -2.9474093e+09 -3.9942288e+09 -1.0727317e+10
0.046775 1.9677626e+09 -7.2510178e-10 -3.3388144e-10 -2.807659e+09 -4.486581e+09 -9.7436618e+09
0.046775 1.9362911e+09 -7.0350595e-10 -3.9870967e-10 -2.6376007e+09 -4.9427626e+09 -8.7212906e+09
0.046775 1.9048196e+09 -6.7162102e-10 -4.6919153e-10 -2.4368678e+09 -5.3589434e+09 -7.6710231e+09
0.046775 1.8733481e+09 -6.2844565e-10 -5.4540435e-10 -2.205488e+09 -5.7315329e+09 -6.6041955e+09
0.046775 1.8418766e+09 -5.7300658e-10 -6.2735437e-10 -1.9439302e+09 -6.0572482e+09 -5.532508e+09
0.046775 1.8104051e+09 -5.0438147e-10 -7.149636e-10 -1.6531439e+09 -6.3331906e+09 -4.4678415e+09
0.046775 1.7789336e+09 -4.2172546e-10 -8.0805581e-10 -1.3345944e+09 -6.5569198e+09 -3.4220656e+09
0.046775 1.7474622e+09 -3.2430093e-10 -9.063419e-10 -9.9029309e+08 -6.7265245e+09 -2.406838e+09
0.046775 1.7159907e+09 -2.1150911e-10 -1.009406e-09 -6.2281481e+08 -6.8406954e+09 -1.433387e+09
0.046775 1.6845192e+09 -8.2923327e-11 -1.1166921e-09 -2.3530364e+08 -6.8987917e+09 -5.122905e+08
0.046775 1.6530477e+09 6.1676499e-11 -1.2274928e-09 1.6853515e+08 -6.9008988e+09 3.4674198e+08
0.046775 1.6215762e+09 2.2226937e-10 -1.3409393e-09 5.8445939e+08 -6.8478736e+09 1.1350793e+09
0.046775 1.5901047e+09 3.9856063e-10 -1.455996e-09 1.0077339e+09 -6.7413769e+09 1.8453673e+09
0.046775 1.5586332e+09 5.8995241e-10 -1.5714587e-09 1.4331936e+09 -6.5838878e+09 2.4717038e+09
0.046775 1.5271618e+09 7.954668e-10 -1.6859782e-09 1.855206e+09 -6.3787699e+09 3.009588e+09
0.046775 1.4956903e+09 1.007955e-09 -1.795365e-09 2.2548855e+09 -6.1209789e+09 3.436444e+09
0.046775 1.4642188e+09 1.2234417e-09 -1.8976266e-09 2.6229815e+09 -5.8170182e+09 3.7503597e+09
0.046775 1.4327473e+09 1.4368987e-09 -1.9899751e-09 2.9496152e+09 -5.4721176e+09 3.9512448e+09
0.046775 1.4012758e+09 1.6465702e-09 -2.0715471e-09 3.2331623e+09 -5.0976818e+09 4.0518948e+09
0.046775 1.3698043e+09 1.8504974e-09 -2.1413754e-09 3.4722065e+09 -4.7037612e+09 4.0648164e+09
0.046775 1.3383328e+09 2.0452582e-09 -2.1976632e-09 3.6633332e+09 -4.2977544e+09 3.9997111e+09
0.046775 1.3068614e+09 2.230198e-09 -2.2402375e-09 3.8089253e+09 -3.8895685e+09 3.8721377e+09
0.046775 1.2753899e+09 2.4046877e-09 -2.2689548e-09 3.9115116e+09 -3.4873895e+09 3.6960113e+09
0.046775 1.2439184e+09 2.5672021e-09 -2.283239e-09 3.9723165e+09 -3.0972096e+09 3.4824051e+09
