#x  v  f0  f1x  f0*v^2  0.5*me*f1x*v^5 0.5*me*f0*v^5
0.15 1.2004142e+10 1.0085182e-15 5.332403e-16 145326.88 60539424 1.1449831e+08
0.15 1.1999948e+10 1.020551e-15 5.3945832e-16 146958.06 61138453 1.1566215e+08
0.15 1.1995754e+10 1.0327223e-15 5.4574534e-16 148606.79 61742974 1.1683718e+08
0.15 1.199156e+10 1.0450339e-15 5.521021e-16 150273.27 62353035 1.1802352e+08
0.15 1.1987366e+10 1.0574872e-15 5.5852934e-16 151957.68 62968684 1.1922127e+08
0.15 1.1983172e+10 1.0700839e-15 5.6502783e-16 153660.21 63589970 1.2043053e+08
0.15 1.1978978e+10 1.0828256e-15 5.7159831e-16 155381.05 64216940 1.2165142e+08
0.15 1.1974784e+10 1.0957139e-15 5.7824156e-16 157120.41 64849645 1.2288404e+08
0.15 1.1970591e+10 1.1087506e-15 5.8495835e-16 158878.46 65488133 1.2412851e+08
0.15 1.1966397e+10 1.1219373e-15 5.9174948e-16 160655.42 66132455 1.2538494e+08
0.15 1.1962203e+10 1.1352757e-15 5.9861575e-16 162451.48 66782663 1.2665343e+08
0.15 1.1958009e+10 1.1487675e-15 6.0555797e-16 164266.84 67438806 1.279341e+08
0.15 1.1953815e+10 1.1624145e-15 6.1257695e-16 166101.7 68100938 1.2922706e+08
0.15 1.1949621e+10 1.1762183e-15 6.1967352e-16 167956.26 68769111 1.3053242e+08
0.15 1.1945427e+10 1.1901807e-15 6.2684851e-16 169830.74 69443376 1.3185031e+08
0.15 1.1941233e+10 1.2043036e-15 6.3410274e-16 171725.33 70123786 1.3318083e+08
0.15 1.193704e+10 1.2185887e-15 6.4143707e-16 173640.26 70810393 1.345241e+08
0.15 1.1932846e+10 1.233038e-15 6.4885234e-16 175575.74 71503249 1.3588025e+08
0.15 1.1928652e+10 1.2476531e-15 6.563494e-16 177531.97 72202409 1.372494e+08
0.15 1.1924458e+10 1.2624361e-15 6.6392914e-16 179509.19 72907926 1.3863166e+08
0.15 1.1920264e+10 1.2773887e-15 6.7159243e-16 181507.61 73619854 1.4002715e+08
0.15 1.191607e+10 1.2925129e-15 6.7934015e-16 183527.44 74338249 1.4143599e+08
0.15 1.1911876e+10 1.3078107e-15 6.871732e-16 185568.91 75063165 1.4285832e+08
0.15 1.1907682e+10 1.3232838e-15 6.9509249e-16 187632.25 75794658 1.4429424e+08
0.15 1.1903489e+10 1.3389344e-15 7.0309893e-16 189717.68 76532784 1.4574389e+08
0.15 1.1899295e+10 1.3547643e-15 7.1119345e-16 191825.44 77277601 1.472074e+08
0.15 1.1895101e+10 1.3707757e-15 7.1937698e-16 193955.74 78029164 1.4868488e+08
0.15 1.1890907e+10 1.3869705e-15 7.2765045e-16 196108.84 78787530 1.5017647e+08
0.15 1.1886713e+10 1.4033508e-15 7.3601481e-16 198284.97 79552756 1.5168231e+08
0.15 1.1882519e+10 1.4199187e-15 7.4447102e-16 200484.38 80324901 1.5320251e+08
0.15 1.1878325e+10 1.4366764e-15 7.5302004e-16 202707.3 81104022 1.5473723e+08
0.15 1.1874131e+10 1.4536259e-15 7.6166286e-16 204953.99 81890179 1.5628659e+08
0.15 1.1869938e+10 1.4707696e-15 7.7040045e-16 207224.69 82683430 1.5785073e+08
0.15 1.1865744e+10 1.4881095e-15 7.7923378e-16 209519.68 83483831 1.5942979e+08
0.15 1.186155e+10 1.505648e-15 7.8816384e-16 211839.2 84291440 1.6102393e+08
0.15 1.1857356e+10 1.5233875e-15 7.971916e-16 214183.54 85106314 1.6263329e+08
0.15 1.1853162e+10 1.5413302e-15 8.0631804e-16 216552.96 85928508 1.6425802e+08
0.15 1.1848968e+10 1.5594785e-15 8.1554417e-16 218947.74 86758081 1.6589827e+08
0.15 1.1844774e+10 1.5778349e-15 8.24871e-16 221368.15 87595091 1.6755419e+08
0.15 1.184058e+10 1.5964017e-15 8.3429958e-16 223814.48 88439600 1.6922594e+08
0.15 1.1836387e+10 1.6151814e-15 8.4383098e-16 226286.99 89291670 1.7091366e+08
0.15 1.1832193e+10 1.6341763e-15 8.5346628e-16 228785.96 90151367 1.7261751e+08
0.15 1.1827999e+10 1.6533888e-15 8.632066e-16 231311.67 91018755 1.7433763e+08
0.15 1.1823805e+10 1.6728214e-15 8.7305304e-16 233864.39 91893902 1.7607417e+08
0.15 1.1819611e+10 1.6924766e-15 8.8300674e-16 236444.4 92776873 1.7782728e+08
0.15 1.1815417e+10 1.7123568e-15 8.9306883e-16 239052.01 93667735 1.7959711e+08
0.15 1.1811223e+10 1.7324647e-15 9.0324044e-16 241687.48 94566553 1.8138384e+08
0.15 1.1807029e+10 1.7528028e-15 9.1352272e-16 244351.13 95473395 1.831876e+08
0.15 1.1802836e+10 1.7733737e-15 9.2391682e-16 247043.25 96388326 1.8500857e+08
0.15 1.1798642e+10 1.7941801e-15 9.344239e-16 249764.13 97311413 1.868469e+08
0.15 1.1794448e+10 1.8152247e-15 9.4504512e-16 252514.1 98242723 1.8870276e+08
0.15 1.1790254e+10 1.8365102e-15 9.5578168e-16 255293.44 99182324 1.9057631e+08
0.15 1.178606e+10 1.8580392e-15 9.6663477e-16 258102.48 1.0013028e+08 1.9246772e+08
0.15 1.1781866e+10 1.8798146e-15 9.7760558e-16 260941.52 1.0108667e+08 1.9437716e+08
0.15 1.1777672e+10 1.9018392e-15 9.8869533e-16 263810.89 1.0205155e+08 1.9630479e+08
0.15 1.1773478e+10 1.9241157e-15 9.9990523e-16 266710.9 1.0302499e+08 1.9825079e+08
0.15 1.1769285e+10 1.9466471e-15 1.0112365e-15 269641.88 1.0400707e+08 2.0021533e+08
0.15 1.1765091e+10 1.9694361e-15 1.0226905e-15 272604.14 1.0499785e+08 2.0219856e+08
0.15 1.1760897e+10 1.9924855e-15 1.0342684e-15 275598 1.0599741e+08 2.0420067e+08
0.15 1.1756703e+10 2.0157982e-15 1.0459716e-15 278623.76 1.0700582e+08 2.062218e+08
0.15 1.1752509e+10 2.0393769e-15 1.0578016e-15 281681.74 1.0802319e+08 2.0826211e+08
0.15 1.1748315e+10 2.0632243e-15 1.0697599e-15 284772.23 1.0904959e+08 2.1032175e+08
0.15 1.1744121e+10 2.0873432e-15 1.0818478e-15 287895.52 1.1008511e+08 2.1240086e+08
0.15 1.1739927e+10 2.1117361e-15 1.0940669e-15 291051.93 1.1112985e+08 2.1449961e+08
0.15 1.1735734e+10 2.1364061e-15 1.1064187e-15 294241.75 1.1218389e+08 2.1661812e+08
0.15 1.173154e+10 2.1613558e-15 1.1189048e-15 297465.29 1.1324734e+08 2.1875658e+08
0.15 1.1727346e+10 2.1865882e-15 1.1315266e-15 300722.88 1.1432026e+08 2.2091512e+08
0.15 1.1723152e+10 2.2121063e-15 1.1442856e-15 304014.85 1.1540276e+08 2.2309393e+08
0.15 1.1718958e+10 2.2379131e-15 1.1571834e-15 307341.51 1.1649491e+08 2.2529316e+08
0.15 1.1714764e+10 2.2640114e-15 1.1702214e-15 310703.2 1.1759682e+08 2.2751297e+08
0.15 1.171057e+10 2.2904044e-15 1.1834013e-15 314100.23 1.1870856e+08 2.2975352e+08
0.15 1.1706376e+10 2.3170948e-15 1.1967247e-15 317532.93 1.1983025e+08 2.3201497e+08
0.15 1.1702183e+10 2.3440857e-15 1.2101934e-15 321001.62 1.2096198e+08 2.3429748e+08
0.15 1.1697989e+10 2.3713801e-15 1.2238089e-15 324506.62 1.2210385e+08 2.3660119e+08
0.15 1.1693795e+10 2.398981e-15 1.237573e-15 328048.26 1.2325597e+08 2.3892628e+08
0.15 1.1689601e+10 2.4268915e-15 1.2514874e-15 331626.89 1.2441842e+08 2.4127292e+08
0.15 1.1685407e+10 2.455115e-15 1.2655537e-15 335242.86 1.2559131e+08 2.4364127e+08
0.15 1.1681213e+10 2.4836548e-15 1.2797735e-15 338896.54 1.2677471e+08 2.4603153e+08
0.15 1.1677019e+10 2.5125144e-15 1.2941484e-15 342588.32 1.2796873e+08 2.484439e+08
0.15 1.1672825e+10 2.5416973e-15 1.30868e-15 346318.6 1.2917343e+08 2.5087857e+08
0.15 1.1668632e+10 2.5712073e-15 1.3233698e-15 350087.78 1.303889e+08 2.5333577e+08
0.15 1.1664438e+10 2.6010479e-15 1.3382195e-15 353896.26 1.3161524e+08 2.5581569e+08
0.15 1.1660244e+10 2.6312229e-15 1.3532306e-15 357744.45 1.328525e+08 2.5831854e+08
0.15 1.165605e+10 2.661736e-15 1.3684048e-15 361632.77 1.341008e+08 2.6084455e+08
0.15 1.1651856e+10 2.692591e-15 1.3837437e-15 365561.63 1.353602e+08 2.633939e+08
0.15 1.1647662e+10 2.7237914e-15 1.3992491e-15 369531.43 1.3663081e+08 2.6596682e+08
0.15 1.1643468e+10 2.7553412e-15 1.4149227e-15 373542.58 1.3791272e+08 2.685635e+08
0.15 1.1639274e+10 2.7872439e-15 1.4307662e-15 377595.49 1.3920602e+08 2.7118415e+08
0.15 1.1635081e+10 2.8195035e-15 1.4467816e-15 381690.57 1.405108e+08 2.7382897e+08
0.15 1.1630887e+10 2.8521238e-15 1.4629705e-15 385828.25 1.4182718e+08 2.7649818e+08
0.15 1.1626693e+10 2.8851086e-15 1.4793348e-15 390008.94 1.4315524e+08 2.7919198e+08
0.15 1.1622499e+10 2.9184619e-15 1.4958764e-15 394233.08 1.4449508e+08 2.8191059e+08
0.15 1.1618305e+10 2.9521878e-15 1.512597e-15 398501.11 1.458468e+08 2.8465423e+08
0.15 1.1614111e+10 2.9862903e-15 1.5294985e-15 402813.46 1.4721049e+08 2.8742312e+08
0.15 1.1609917e+10 3.0207736e-15 1.5465828e-15 407170.61 1.4858624e+08 2.9021749e+08
0.15 1.1605723e+10 3.0556419e-15 1.5638517e-15 411573.01 1.4997416e+08 2.9303758e+08
0.15 1.160153e+10 3.0908995e-15 1.581307e-15 416021.13 1.5137433e+08 2.9588362e+08
0.15 1.1597336e+10 3.1265508e-15 1.5989506e-15 420515.45 1.5278685e+08 2.9875585e+08
0.15 1.1593142e+10 3.1626002e-15 1.6167845e-15 425056.43 1.5421182e+08 3.016545e+08
0.15 1.1588948e+10 3.1990519e-15 1.6348105e-15 429644.55 1.5564933e+08 3.0457982e+08
0.15 1.1584754e+10 3.2359104e-15 1.6530306e-15 434280.3 1.5709949e+08 3.0753204e+08
0.15 1.158056e+10 3.2731802e-15 1.6714469e-15 438964.15 1.5856239e+08 3.1051139e+08
0.15 1.1576366e+10 3.3108657e-15 1.6900612e-15 443696.59 1.6003815e+08 3.1351813e+08
0.15 1.1572172e+10 3.3489715e-15 1.7088758e-15 448478.11 1.6152686e+08 3.1655248e+08
0.15 1.1567979e+10 3.3875021e-15 1.7278926e-15 453309.19 1.6302864e+08 3.1961469e+08
0.15 1.1563785e+10 3.4264621e-15 1.7471138e-15 458190.34 1.6454359e+08 3.22705e+08
0.15 1.1559591e+10 3.4658563e-15 1.7665415e-15 463122.07 1.6607181e+08 3.2582368e+08
0.15 1.1555397e+10 3.5056894e-15 1.7861777e-15 468104.89 1.6761342e+08 3.2897096e+08
0.15 1.1551203e+10 3.5459663e-15 1.8060245e-15 473139.33 1.6916851e+08 3.3214711e+08
0.15 1.1547009e+10 3.5866921e-15 1.8260842e-15 478225.92 1.7073719e+08 3.3535241e+08
0.15 1.1542815e+10 3.6278716e-15 1.8463586e-15 483365.23 1.7231956e+08 3.3858711e+08
0.15 1.1538621e+10 3.66951e-15 1.8668501e-15 488557.77 1.7391572e+08 3.4185149e+08
0.15 1.1534428e+10 3.7116121e-15 1.8875608e-15 493804.08 1.755258e+08 3.451458e+08
0.15 1.1530234e+10 3.7541827e-15 1.9084931e-15 499104.66 1.771499e+08 3.4847027e+08
0.15 1.152604e+10 3.7972264e-15 1.9296495e-15 504459.99 1.7878818e+08 3.5182512e+08
0.15 1.1521846e+10 3.8407475e-15 1.9510328e-15 509870.49 1.8044077e+08 3.5521054e+08
0.15 1.1517652e+10 3.8847501e-15 1.9726458e-15 515336.61 1.8210785e+08 3.5862672e+08
0.15 1.1513458e+10 3.9292386e-15 1.9944913e-15 520858.76 1.8378957e+08 3.6207382e+08
0.15 1.1509264e+10 3.974217e-15 2.0165723e-15 526437.37 1.8548611e+08 3.6555201e+08
0.15 1.150507e+10 4.0196899e-15 2.0388917e-15 532072.86 1.8719763e+08 3.6906149e+08
0.15 1.1500877e+10 4.0656616e-15 2.0614524e-15 537765.72 1.8892429e+08 3.7260246e+08
